
 SQL Server Execution Times:
   CPU time = 0 ms,  elapsed time = 0 ms.

 SQL Server Execution Times:
   CPU time = 0 ms,  elapsed time = 0 ms.

 SQL Server Execution Times:
   CPU time = 0 ms,  elapsed time = 0 ms.
SQL Server parse and compile time: 
   CPU time = 11 ms, elapsed time = 12 ms.
Ticker   Bucket      Close               
STW         13988313              92.1200
STW         13988314              92.1100
STW         13988315              92.1000
STW         13988316              92.0900
STW         13988317              75.4400
STW         13988318              69.1200
STW         13988319              92.0600
STW         13988320              92.0500
STW         13988321              92.0400
STW         13988322              92.0300
STW         13988323              92.0200
STW         13988324              92.0100
STW         13988325              92.0000
SYI         13988266             135.5900
SYI         13988267             135.5800
SYI         13988268             135.5700
SYI         13988269             135.5600
SYI         13988270             135.5500
SYI         13988271             135.5400
SYI         13988272             135.5300
SYI         13988273             135.5200
SYI         13988274             135.5100
SYI         13988275             135.5000
SYI         13988276             135.4900
SYI         13988277             135.4800
SYI         13988278             135.4700
SYI         13988279             135.4600
SYI         13988280             135.4500
SYI         13988281             135.4400
SYI         13988282             135.4300
SYI         13988283             135.4200
SYI         13988284             135.4100
SYI         13988285             135.4000
SYI         13988286             135.3900
SYI         13988287             135.3800
SYI         13988288             135.3700
SYI         13988289             135.3600
SYI         13988290             135.3500
SYI         13988291             135.3400
SYI         13988292             135.3300
SYI         13988293             135.3200
SYI         13988294             135.3100
SYI         13988295             135.3000
SYI         13988296             135.2900
SYI         13988297             135.2800
SYI         13988298             135.2700
SYI         13988299             135.2600
SYI         13988300             135.2500
SYI         13988301             135.2400
SYI         13988302             135.2300
SYI         13988303             135.2200
SYI         13988304             135.2100
SYI         13988305             135.2000
SYI         13988306             135.1900
SYI         13988307             135.1800
SYI         13988308             135.1700
SYI         13988309             135.1600
SYI         13988310             135.1500
SYI         13988311             135.1400
SYI         13988312             135.1300
SYI         13988313             135.1200
SYI         13988314             135.1100
SYI         13988315             135.1000
SYI         13988316             135.0900
SYI         13988317              29.4700
SYI         13988318              27.5500
SYI         13988319             135.0600
SYI         13988320             135.0500
SYI         13988321             135.0400
SYI         13988322             135.0300
SYI         13988323             135.0200
SYI         13988324             135.0100
SYI         13988325             135.0000
VAF         13988266              55.5900
VAF         13988267              55.5800
VAF         13988268              55.5700
VAF         13988269              55.5600
VAF         13988270              55.5500
VAF         13988271              55.5400
VAF         13988272              55.5300
VAF         13988273              55.5200
VAF         13988274              55.5100
VAF         13988275              55.5000
VAF         13988276              55.4900
VAF         13988277              55.4800
VAF         13988278              55.4700
VAF         13988279              55.4600
VAF         13988280              55.4500
VAF         13988281              55.4400
VAF         13988282              55.4300
VAF         13988283              55.4200
VAF         13988284              55.4100
VAF         13988285              55.4000
VAF         13988286              55.3900
VAF         13988287              55.3800
VAF         13988288              55.3700
VAF         13988289              55.3600
VAF         13988290              55.3500
VAF         13988291              55.3400
VAF         13988292              55.3300
VAF         13988293              55.3200
VAF         13988294              55.3100
VAF         13988295              55.3000
VAF         13988296              55.2900
VAF         13988297              55.2800
VAF         13988298              55.2700
VAF         13988299              55.2600
VAF         13988300              55.2500
VAF         13988301              55.2400
VAF         13988302              55.2300
VAF         13988303              55.2200
VAF         13988304              55.2100
VAF         13988305              55.2000
VAF         13988306              55.1900
VAF         13988307              55.1800
VAF         13988308              55.1700
VAF         13988309              55.1600
VAF         13988310              55.1500
VAF         13988311              55.1400
VAF         13988312              55.1300
VAF         13988313              55.1200
VAF         13988314              55.1100
VAF         13988315              55.1000
VAF         13988316              55.0900
VAF         13988317              44.5400
VAF         13988318              41.7000
VAF         13988319              55.0600
VAF         13988320              55.0500
VAF         13988321              55.0400
VAF         13988322              55.0300
VAF         13988323              55.0200
VAF         13988324              55.0100
VAF         13988325              55.0000
VAP         13988266             124.5900
VAP         13988267             124.5800
VAP         13988268             124.5700
VAP         13988269             124.5600
VAP         13988270             124.5500
VAP         13988271             124.5400
VAP         13988272             124.5300
VAP         13988273             124.5200
VAP         13988274             124.5100
VAP         13988275             124.5000
VAP         13988276             124.4900
VAP         13988277             124.4800
VAP         13988278             124.4700
VAP         13988279             124.4600
VAP         13988280             124.4500
VAP         13988281             124.4400
VAP         13988282             124.4300
VAP         13988283             124.4200
VAP         13988284             124.4100
VAP         13988285             124.4000
VAP         13988286             124.3900
VAP         13988287             124.3800
VAP         13988288             124.3700
VAP         13988289             124.3600
VAP         13988290             124.3500
VAP         13988291             124.3400
VAP         13988292             124.3300
VAP         13988293             124.3200
VAP         13988294             124.3100
VAP         13988295             124.3000
VAP         13988296             124.2900
VAP         13988297             124.2800
VAP         13988298             124.2700
VAP         13988299             124.2600
VAP         13988300             124.2500
VAP         13988301             124.2400
VAP         13988302             124.2300
VAP         13988303             124.2200
VAP         13988304             124.2100
VAP         13988305             124.2000
VAP         13988306             124.1900
VAP         13988307             124.1800
VAP         13988308             124.1700
VAP         13988309             124.1600
VAP         13988310             124.1500
VAP         13988311             124.1400
VAP         13988312             124.1300
VAP         13988313             124.1200
VAP         13988314             124.1100
VAP         13988315             124.1000
VAP         13988316             124.0900
VAP         13988317              89.1400
VAP         13988318              87.6900
VAP         13988319             124.0600
VAP         13988320             124.0500
VAP         13988321             124.0400
VAP         13988322             124.0300
VAP         13988323             124.0200
VAP         13988324             124.0100
VAP         13988325             124.0000

(1200 rows affected)
Table 'Tickers'. Scan count 1, logical reads 2, physical reads 0, page server reads 0, read-ahead reads 0, page server read-ahead reads 0, lob logical reads 0, lob physical reads 0, lob page server reads 0, lob read-ahead reads 0, lob page server read-ahead reads 0.
Table 'PriceTicks'. Scan count 20, logical reads 112, physical reads 0, page server reads 0, read-ahead reads 0, page server read-ahead reads 0, lob logical reads 0, lob physical reads 0, lob page server reads 0, lob read-ahead reads 0, lob page server read-ahead reads 0.
Table 'Worktable'. Scan count 0, logical reads 0, physical reads 0, page server reads 0, read-ahead reads 0, page server read-ahead reads 0, lob logical reads 0, lob physical reads 0, lob page server reads 0, lob read-ahead reads 0, lob page server read-ahead reads 0.
Table 'Worktable'. Scan count 0, logical reads 0, physical reads 0, page server reads 0, read-ahead reads 0, page server read-ahead reads 0, lob logical reads 0, lob physical reads 0, lob page server reads 0, lob read-ahead reads 0, lob page server read-ahead reads 0.

 SQL Server Execution Times:
   CPU time = 24 ms,  elapsed time = 13 ms.
